gtdb_species_clade_id	n_genomes_with_emb	total_emb_variance	mean_emb_variance	phb_status	has_phaC	has_complete_pathway	gtdb_phylum	PHB status	genome_size_Mbp	mean_protein_count
s__MGIIb-O2_sp002494975--GB_GCA_002494975.1	16	0.010693137365408063	0.000167080271334501	precursors_only	0	0	Thermoplasmatota	phaC-	1.3804320476190475	1291.2380952380952
s__MGIIb-O2_sp002499785--GB_GCA_018654845.1	14	0.00546012010224863	8.531437659763485e-05	precursors_only	0	0	Thermoplasmatota	phaC-	1.5118340666666668	1323.0666666666666
s__MGIIb-O3_sp002503285--GB_GCA_002503285.1	7	0.010271481965600135	0.00016049190571250211	precursors_only	0	0	Thermoplasmatota	phaC-	1.529312	1369.8181818181818
s__MPNP01_sp009842205--GB_GCA_009842205.1	5	0.0	0.0	complete	1	1	Pseudomonadota	phaC+	2.531372	2377.4
s__MS024-2A_sp008081175--GB_GCA_008081175.1	7	0.35909532154476115	0.005610864399136893	absent	0	0	Bacteroidota	phaC-	1.8100095714285713	1718.7142857142858
s__MS024-2A_sp018646605--GB_GCA_018646605.1	12	0.028748933972928416	0.0004492020933270065	precursors_only	0	0	Bacteroidota	phaC-	1.8674298666666667	1811.6
s__MVYY01_sp002068215--GB_GCA_018433525.1	10	0.5209906591234693	0.008140479048804208	precursors_only	0	0	Bacteroidota	phaC-	2.358129272727273	2131.818181818182
s__MWFE01_sp002071445--GB_GCA_002071445.1	9	0.4995407524688551	0.007805324257325861	precursors_only	0	0	Bacteroidota	phaC-	3.0401727000000003	2581.5
s__Mammaliicoccus_fleurettii--RS_GCF_003970575.1	15	0.0	0.0	precursors_only	0	0	Bacillota	phaC-	2.54356596	2529.84
s__Mammaliicoccus_lentus--RS_GCF_002902755.1	25	0.17961470031482185	0.0028064796924190914	precursors_only	0	0	Bacillota	phaC-	2.7432839166666665	2707.9375
s__Mammaliicoccus_sciuri--RS_GCF_002901825.1	41	0.4547765710028217	0.007105883921919089	precursors_only	0	0	Bacillota	phaC-	2.803368798045603	2824.8208469055376
s__Mannheimia_haemolytica--RS_GCF_004342115.1	5	0.8468448789050718	0.013231951232891746	absent	0	0	Pseudomonadota	phaC-	2.6252330456852793	2667.8020304568527
s__Marinobacter_nauticus--RS_GCF_003634635.1	17	0.4510584849078521	0.007047788826685189	complete	1	1	Pseudomonadota	phaC+	3.8963829444444444	3628.777777777778
s__Marinobacter_salsuginis--RS_GCF_009617755.1	5	0.7188563056044399	0.011232129775069374	complete	1	1	Pseudomonadota	phaC+	4.023810928571429	3851.5714285714284
s__Marinobacter_sp023311895--RS_GCF_023311895.1	8	0.007581170022243601	0.00011845578159755627	complete	1	1	Pseudomonadota	phaC+	4.29013425	4271.0
s__Marinomonas_polaris--RS_GCF_900129155.1	5	0.0	0.0	precursors_only	0	0	Pseudomonadota	phaC-	4.697806444444444	4526.666666666667
s__Marisimplicoccus_framensis--GB_GCA_905182065.1	8	0.0	0.0	precursors_only	0	0	Bacteroidota	phaC-	1.2047595	1278.3
s__Marisimplicoccus_sp014239615--GB_GCA_018646865.1	16	0.004771784062873393	7.455912598239677e-05	precursors_only	0	0	Bacteroidota	phaC-	1.241306	1254.4705882352941
s__Marivita_cryptomonadis--RS_GCF_002115725.1	15	0.0	0.0	complete	1	1	Pseudomonadota	phaC+	4.783396111111111	4753.611111111111
s__MedAcidi-G2B_sp012959995--GB_GCA_012959995.1	16	0.004771784062873394	7.455912598239679e-05	precursors_only	0	0	Actinomycetota	phaC-	1.7561465	1859.611111111111
s__Mediterraneibacter_faecis--GB_GCA_001312505.1	16	0.48878792653457104	0.0076373113521026725	precursors_only	0	0	Bacillota_A	phaC-	3.014317268292683	2812.8414634146343
s__Mediterraneibacter_lactaris--GB_GCA_025152405.1	10	0.46999291618731637	0.007343639315426818	absent	0	0	Bacillota_A	phaC-	2.6343014864864864	2434.5675675675675
s__Mediterraneibacter_torques--RS_GCF_000153925.1	15	0.4089938906335506	0.0063905295411492286	precursors_only	0	0	Bacillota_A	phaC-	2.7407731666666666	2542.8958333333335
s__Megamonas_funiformis--RS_GCF_010669225.1	15	0.443600740916017	0.006931261576812765	precursors_only	0	0	Bacillota_C	phaC-	2.3582799318181817	2334.4772727272725
s__Megasphaera_elsdenii--RS_GCF_003010495.1	14	0.40175000857738524	0.006277343884021644	precursors_only	0	0	Bacillota_C	phaC-	2.2621515405405406	2120.945945945946
s__Megasphaera_massiliensis--RS_GCF_000455225.1	5	0.3576256408695484	0.005587900638586694	precursors_only	0	0	Bacillota_C	phaC-	2.553856923076923	2368.846153846154
s__Megasphaera_sp000417505--RS_GCF_000417505.1	15	0.48883357504950403	0.0076380246101485005	complete	1	1	Bacillota_C	phaC+	2.346521217391304	2213.0434782608695
s__Megasphaera_sp001546855--RS_GCF_001546855.1	6	0.33725280729819007	0.00526957511403422	precursors_only	0	0	Bacillota_C	phaC-	2.4502876000000002	2226.05
s__Merdisoma_sp011959465--GB_GCA_910575725.1	8	0.23859829052579545	0.003728098289465554	precursors_only	0	0	Bacillota_A	phaC-	3.80045575	3693.375
s__Merdisoma_sp910576325--GB_GCA_910576325.1	7	0.13761605610450284	0.002150250876632857	absent	0	0	Bacillota_A	phaC-	4.375304	4158.285714285715
s__Mesorhizobium_australicum--RS_GCF_000230995.2	8	0.08103898874642994	0.0012662341991629678	complete	1	1	Pseudomonadota	phaC+	6.2422129	6011.55
s__Mesorhizobium_mediterraneum_A--RS_GCF_002284565.1	15	0.3385310882611544	0.005289548254080538	complete	1	1	Pseudomonadota	phaC+	6.928533952380953	6775.952380952381
s__Mesorhizobium_muleiense--RS_GCF_900099905.1	55	0.3859203846467075	0.006030006010104805	complete	1	1	Pseudomonadota	phaC+	7.06923475409836	6908.245901639344
s__Mesorhizobium_opportunistum--RS_GCF_000176035.2	7	0.5081127999164942	0.007939262498695221	complete	1	1	Pseudomonadota	phaC+	6.749831461538462	6540.538461538462
s__Mesorhizobium_sp002294725--RS_GCF_002294725.1	14	0.03496582239138625	0.0005463409748654102	complete	1	1	Pseudomonadota	phaC+	6.0654841875	5790.4375
s__Mesorhizobium_sp002294945--RS_GCF_003952525.1	7	0.16630441880129582	0.002598506543770247	complete	1	1	Pseudomonadota	phaC+	6.385909900000001	6379.9
s__Mesorhizobium_sp002294985--RS_GCF_002294985.1	65	0.17254666646670203	0.002696041663542219	complete	1	1	Pseudomonadota	phaC+	6.278500083333333	6460.964285714285
s__Mesorhizobium_sp003952385--RS_GCF_003952385.1	8	0.17809277378317573	0.0027826995903621208	complete	1	1	Pseudomonadota	phaC+	6.681847888888889	6717.333333333333
s__Mesorhizobium_sp003952425--RS_GCF_003952425.1	31	0.14122183018112444	0.0022065910965800694	complete	1	1	Pseudomonadota	phaC+	6.95562615625	7126.09375
s__Mesorhizobium_sp003952465--RS_GCF_003952465.1	6	0.29228446289009036	0.004566944732657662	complete	1	1	Pseudomonadota	phaC+	7.399983166666667	7144.333333333333
s__Mesorhizobium_sp003952485--RS_GCF_003952485.1	7	0.06416793128708101	0.0010026239263606408	complete	1	1	Pseudomonadota	phaC+	7.0022705	7134.375
s__Mesorhizobium_sp003952505--RS_GCF_003952505.1	17	0.11586661232704726	0.0018104158176101134	complete	1	1	Pseudomonadota	phaC+	6.568193352941177	6799.411764705882
s__Mesorhizobium_sp003996995--RS_GCF_003996995.1	19	0.5927350726097453	0.009261485509527271	complete	1	1	Pseudomonadota	phaC+	6.755586102040816	6945.510204081633
s__Mesorhizobium_sp004017275--GB_GCA_004017275.1	5	0.08953452773432194	0.0013989769958487803	complete	1	1	Pseudomonadota	phaC+	6.578184	6550.0
s__Mesorhizobium_sp004017535--GB_GCA_004017535.1	7	0.16689745629830866	0.0026077727546610727	complete	1	1	Pseudomonadota	phaC+	6.815556714285715	6608.714285714285
s__Mesorhizobium_sp004020105--RS_GCF_016756595.1	9	0.287914260899698	0.0044986603265577815	complete	1	1	Pseudomonadota	phaC+	7.091129333333333	7043.888888888889
s__Mesorhizobium_sp004020315--GB_GCA_004020315.1	5	0.16074358328064614	0.002511618488760096	complete	1	1	Pseudomonadota	phaC+	7.1183604	7515.2
s__Mesorhizobium_sp004020365--GB_GCA_004020365.1	8	0.12315937558398037	0.0019243652434996932	complete	1	1	Pseudomonadota	phaC+	7.247260125	7051.125
s__Mesorhizobium_sp004020545--GB_GCA_004020545.1	8	0.08436918262646688	0.001318268478538545	complete	1	1	Pseudomonadota	phaC+	6.958899666666667	6757.444444444444
s__Mesorhizobium_sp004020645--GB_GCA_004020645.1	22	0.12722825271642701	0.001987941448694172	complete	1	1	Pseudomonadota	phaC+	7.265209272727272	7107.590909090909
s__Mesorhizobium_sp004020875--GB_GCA_004020875.1	12	0.03963584574204596	0.0006193100897194682	complete	1	1	Pseudomonadota	phaC+	6.720405166666667	6603.333333333333
s__Mesorhizobium_sp004022705--RS_GCF_004022705.2	20	0.220850331137175	0.0034507864240183594	complete	1	1	Pseudomonadota	phaC+	6.86240835	6946.55
s__Mesorhizobium_sp004791025--RS_GCF_004791025.1	23	0.259855026865735	0.004060234794777109	complete	1	1	Pseudomonadota	phaC+	6.833976869565218	6965.652173913043
s__Mesorhizobium_sp004791165--RS_GCF_004791165.1	21	0.28900733575141546	0.004515739621115867	complete	1	1	Pseudomonadota	phaC+	6.91745024	6948.0
s__Mesorhizobium_sp004791255--GB_GCA_004791255.1	5	0.1331412434424137	0.002080331928787714	complete	1	1	Pseudomonadota	phaC+	5.7409308	5680.2
s__Mesorhizobium_sp004791585--RS_GCF_004791585.1	22	0.41263095422691615	0.006447358659795565	complete	1	1	Pseudomonadota	phaC+	6.885486291666667	6820.083333333333
s__Mesorhizobium_sp006442685--RS_GCF_006442975.2	13	0.052655814432782874	0.0008227471005122324	complete	1	1	Pseudomonadota	phaC+	6.239176142857143	6027.174603174603
s__Mesorhizobium_wenxiniae--RS_GCF_002284535.1	64	0.3501525704513759	0.005471133913302748	complete	1	1	Pseudomonadota	phaC+	6.819900097222222	6831.763888888889
s__Mesosutterella_multiformis--RS_GCF_003402575.1	6	0.397973271163637	0.006218332361931828	absent	0	0	Pseudomonadota	phaC-	2.2826067333333335	1989.6
s__Mesotoga_infera_B--RS_GCF_900157305.1	8	0.4017428206153122	0.006277231572114253	precursors_only	0	0	Thermotogota	phaC-	2.8345703076923074	2776.0
s__Mesotoga_prima--RS_GCF_000147715.2	6	0.5136833578735822	0.008026302466774722	precursors_only	0	0	Thermotogota	phaC-	2.5553511	2539.4
s__Methanarcanum_hacksteinii--GB_GCA_006954405.1	6	0.8042673092692891	0.012566676707332643	precursors_only	0	0	Thermoplasmatota	phaC-	1.386321181818182	1447.7272727272727
s__Methanobacterium_A_sp002067325--GB_GCA_002067325.1	7	0.5673150215738372	0.008864297212091206	precursors_only	0	0	Methanobacteriota	phaC-	2.290683285714286	2547.0
s__Methanobacterium_B_sp003158115--GB_GCA_003158115.1	5	0.009643666760746154	0.00015068229313665866	precursors_only	0	0	Methanobacteriota	phaC-	2.1910092000000003	2456.4
s__Methanobacterium_formicicum--RS_GCF_001316325.1	5	0.829779470303052	0.012965304223485187	precursors_only	0	0	Methanobacteriota	phaC-	2.1840571	2365.6
s__Methanobacterium_subterraneum--RS_GCF_002813695.1	5	0.6465721701033755	0.010102690157865243	precursors_only	0	0	Methanobacteriota	phaC-	2.111678090909091	2163.909090909091
s__Methanobrevibacter_A_smithii--RS_GCF_000016525.1	12	0.5970567595472953	0.00932901186792649	precursors_only	0	0	Methanobacteriota	phaC-	1.7047048163265306	1698.1632653061224
s__Methanoculleus_sp002497965--GB_GCA_002497965.1	7	0.16394833496165812	0.002561692733775908	precursors_only	0	0	Halobacteriota	phaC-	1.4892590909090908	1720.090909090909
s__Methanofastidiosum_sp001587595--GB_GCA_001587595.1	5	0.16324626864807845	0.002550722947626226	precursors_only	0	0	Methanobacteriota_B	phaC-	1.4545901666666667	1603.6666666666667
s__Methanohalophilus_euhalobius--RS_GCF_900215215.1	6	0.35818514371559457	0.005596642870556165	precursors_only	0	0	Halobacteriota	phaC-	1.836902	1992.5
s__Methanomethylophilus_sp001481295--RS_GCF_001481295.1	5	0.6261342847385435	0.009783348199039742	precursors_only	0	0	Thermoplasmatota	phaC-	1.5287884666666665	1574.4666666666667
s__Methanosarcina_mazei--RS_GCF_000970205.1	63	0.22133204659312627	0.003458313228017598	precursors_only	0	0	Halobacteriota	phaC-	4.028923376623377	3495.5324675324673
s__Methanosarcina_sp000979455--RS_GCF_000979455.1	7	0.08684488044117697	0.0013569512568933901	precursors_only	0	0	Halobacteriota	phaC-	3.989743285714286	3405.285714285714
s__Methanothrix_A_harundinacea_D--GB_GCA_001509375.1	9	0.3886354428645238	0.006072428794758184	precursors_only	0	0	Halobacteriota	phaC-	2.3938556666666666	2456.6666666666665
s__Methanothrix_A_sp001602645--GB_GCA_001602645.1	7	0.5812722237284698	0.00908237849575734	precursors_only	0	0	Halobacteriota	phaC-	2.4456446666666665	2473.0
s__Methanothrix_soehngenii--RS_GCF_000204415.1	10	0.3170838845444921	0.004954435696007689	precursors_only	0	0	Halobacteriota	phaC-	2.2500000476190474	2471.6190476190477
s__Methanothrix_sp016706325--GB_GCA_016706325.1	5	0.5527920935368987	0.008637376461514043	precursors_only	0	0	Halobacteriota	phaC-	2.33096	2403.8
s__Methylobacterium_extorquens--RS_GCF_900234795.1	5	0.0	0.0	complete	1	1	Pseudomonadota	phaC+	5.8816618181818185	5505.363636363636
s__Methylobacterium_radiotolerans--RS_GCF_000019725.1	5	0.826018052279893	0.012906532066873328	complete	1	1	Pseudomonadota	phaC+	6.7843931500000005	6635.25
s__Methylobacterium_sp001423295--RS_GCF_001423295.1	5	0.0	0.0	complete	1	1	Pseudomonadota	phaC+	4.7504634	4468.6
s__Methylobacterium_sp001424705--RS_GCF_001424705.1	5	0.0	0.0	complete	1	1	Pseudomonadota	phaC+	5.101245	4766.2
s__Methyloceanibacter_sp003135455--GB_GCA_003135455.1	5	0.004095246341275892	6.398822408243582e-05	complete	1	1	Pseudomonadota	phaC+	2.5945297999999997	2869.4
s__Methylocystis_sp002412985--GB_GCA_002412985.1	6	0.16581465854731067	0.0025908540398017293	complete	1	1	Pseudomonadota	phaC+	1.8233261875	1885.0
s__Methylocystis_sp003134075--GB_GCA_003134075.1	6	0.004705339543642845	7.352093036941946e-05	complete	1	1	Pseudomonadota	phaC+	4.315953833333333	4539.833333333333
s__Methylomonas_sp002929135--GB_GCA_002929135.1	5	0.6646228484931038	0.010384732007704747	absent	0	0	Pseudomonadota	phaC-	2.5705926	2460.4
s__Methyloprofundus_sp012960135--GB_GCA_012960135.1	7	0.0	0.0	precursors_only	0	0	Pseudomonadota	phaC-	2.64449	2622.0
s__Methylopumilus_planktonicus--RS_GCF_000981505.1	8	0.028125752888890354	0.0004394648888889118	absent	0	0	Pseudomonadota	phaC-	1.2925885555555554	1343.111111111111
s__Methylopumilus_universalis--RS_GCF_006365315.1	32	0.06826108784410619	0.0010665794975641592	absent	0	0	Pseudomonadota	phaC-	1.2030412307692306	1269.820512820513
s__Methyloversatilis_discipulorum_A--RS_GCF_000385375.1	5	0.7916853257790535	0.01237008321529771	complete	1	1	Pseudomonadota	phaC+	4.109622142857143	3804.1428571428573
s__Microbacterium_esteraromaticum_C--RS_GCF_017303215.1	6	0.39653329318206276	0.006195832705969731	precursors_only	0	0	Actinomycetota	phaC-	3.097723	2873.1666666666665
s__Microbacterium_ginsengisoli--RS_GCF_000956535.1	7	0.7824915606138414	0.012226430634591272	precursors_only	0	0	Actinomycetota	phaC-	2.890577	2839.2
s__Microbacterium_sp001897105--GB_GCA_017306415.1	6	0.3334910627195735	0.005210797854993336	precursors_only	0	0	Actinomycetota	phaC-	3.2568868333333336	3369.1666666666665
s__Microbacterium_sp023149035--RS_GCF_023149035.1	8	0.0	0.0	precursors_only	0	0	Actinomycetota	phaC-	3.105065	2939.625
s__Micrococcus_luteus--RS_GCF_000023205.1	32	0.7358645239763114	0.011497883187129866	precursors_only	0	0	Actinomycetota	phaC-	2.4892843898305084	2306.579661016949
s__Microcoleus_sp004292745--GB_GCA_004292745.1	6	0.2519497814085056	0.0039367153345079	accessory_only	0	0	Cyanobacteriota	phaC-	6.02026675	5491.25
s__Microcoleus_sp004292955--GB_GCA_004292955.1	47	0.34229961738670894	0.005348431521667327	absent	0	0	Cyanobacteriota	phaC-	7.242323170212766	6442.936170212766
s__Microcoleus_sp004293365--GB_GCA_004293365.1	11	0.17305087494840043	0.002703919921068757	accessory_only	0	0	Cyanobacteriota	phaC-	7.294826545454546	6576.0
s__Microcystis_aeruginosa--RS_GCF_000010625.1	35	0.1797371073248927	0.0028083923019514485	complete	1	1	Cyanobacteriota	phaC+	4.895306933333334	4752.333333333333
s__Microcystis_aeruginosa_C--RS_GCF_000981785.2	23	0.1623224775663385	0.002536288711974039	complete	1	1	Cyanobacteriota	phaC+	4.568753823529412	4382.735294117647
s__Microcystis_panniformis--RS_GCF_014698335.1	11	0.6665393340817645	0.01041467709502757	complete	1	1	Cyanobacteriota	phaC+	4.827726652173913	4678.608695652174
s__Microcystis_panniformis_A--GB_GCA_001264245.1	27	0.21304671810331555	0.0033288549703643054	complete	1	1	Cyanobacteriota	phaC+	5.262169911764706	5097.294117647059
s__Microcystis_sp000297435--RS_GCF_000297435.1	6	0.48912356434655374	0.007642555692914902	complete	1	1	Cyanobacteriota	phaC+	4.689144111111111	4589.444444444444
s__Microcystis_sp002282935--GB_GCA_002282935.1	62	0.102258684959268	0.0015977919524885625	complete	1	1	Cyanobacteriota	phaC+	4.766619173913044	4780.478260869565
s__Microcystis_wesenbergii--RS_GCF_014696875.1	8	0.09559193763503256	0.0014936240255473837	complete	1	1	Cyanobacteriota	phaC+	4.605409894736842	4514.789473684211
s__Micromonospora_chalcea--RS_GCF_002926165.1	10	0.6262786157711906	0.009785603371424853	precursors_only	0	0	Actinomycetota	phaC-	6.768938304347826	6242.086956521739
s__Microthrix_subdominans--GB_GCA_016719385.1	5	0.12148581136660971	0.0018982158026032768	complete	1	1	Actinomycetota	phaC+	4.059933142857143	3997.1428571428573
s__Mitsuokella_jalaludinii--RS_GCF_000702905.1	6	0.6785175984353228	0.010601837475551918	precursors_only	0	0	Bacillota_C	phaC-	2.148698263157895	1978.4736842105262
s__Mixta_calida--RS_GCF_002953215.1	6	0.4493515359619674	0.007021117749405741	absent	0	0	Pseudomonadota	phaC-	4.190272260869565	3883.086956521739
s__Mobilitalea_sp023423045--GB_GCA_023423045.1	6	0.40898459576927454	0.006390384308894915	precursors_only	0	0	Bacillota_A	phaC-	4.739031	4241.0
s__Mogibacterium_diversum--RS_GCF_002998925.1	11	0.16308979665165435	0.0025482780726820992	absent	0	0	Bacillota_A	phaC-	1.5189614	1498.4666666666667
s__Moorena_producens--RS_GCF_000211815.1	6	0.3036776750947849	0.004744963673356014	precursors_only	0	0	Cyanobacteriota	phaC-	8.608318	7439.222222222223
s__Moraxella_A_cinereus--GB_GCA_014647715.1	13	0.05657962998240948	0.0008840567184751481	complete	1	1	Pseudomonadota	phaC+	2.599193975609756	2330.3658536585367
s__Moraxella_catarrhalis--RS_GCF_001632285.1	22	0.4317927385197352	0.006746761539370863	precursors_only	0	0	Pseudomonadota	phaC-	1.914877618357488	1775.5603864734298
s__Moraxella_lacunata--RS_GCF_002027545.1	5	0.1988535511436473	0.003107086736619489	complete	1	1	Pseudomonadota	phaC+	2.7493293333333333	2649.0
s__Morganella_morganii--RS_GCF_019243775.1	30	0.7175656103724647	0.01121196266206976	precursors_only	0	0	Pseudomonadota	phaC-	3.9562717005649715	3739.2824858757062
s__Muribaculum_intestinale--RS_GCF_002201515.1	6	0.4896115290973318	0.007650180142145809	precursors_only	0	0	Bacteroidota	phaC-	3.0132183333333336	2605.4761904761904
s__Mycobacterium_abscessus--RS_GCF_000069185.1	267	0.33992031034430914	0.00531125484912983	complete	1	1	Actinomycetota	phaC+	5.084127352328767	5031.703561643835
s__Mycobacterium_avium--RS_GCF_009741445.1	50	0.39758098682788556	0.006212202919185712	complete	1	1	Actinomycetota	phaC+	5.197768751004016	5030.831325301205
s__Mycobacterium_chelonae--RS_GCF_001632805.1	12	0.16304618064039644	0.0025475965725061944	complete	1	1	Actinomycetota	phaC+	5.1933304794520545	5134.643835616438
s__Mycobacterium_colombiense_B--RS_GCF_001953985.1	7	0.0	0.0	complete	1	1	Actinomycetota	phaC+	5.702580583333333	5519.333333333333
s__Mycobacterium_europaeum_A--RS_GCF_003284975.1	5	0.39719956967523856	0.0062062432761756025	complete	1	1	Actinomycetota	phaC+	5.7153555	5634.5
s__Mycobacterium_fortuitum--RS_GCF_022179545.1	10	0.507033984711004	0.007922406011109438	complete	1	1	Actinomycetota	phaC+	6.490293548387097	6389.612903225807
s__Mycobacterium_gordonae--RS_GCF_002101675.1	7	0.7001410411969209	0.010939703768701889	complete	1	1	Actinomycetota	phaC+	7.348222625	6901.75
s__Mycobacterium_intracellulare--RS_GCF_000277125.1	17	0.6855427166861683	0.01071160494822138	complete	1	1	Actinomycetota	phaC+	5.733068913461538	5408.384615384615
s__Mycobacterium_kansasii--RS_GCF_000157895.3	22	0.6686490521449026	0.010447641439764102	complete	1	1	Actinomycetota	phaC+	6.446605588235294	5828.058823529412
s__Mycobacterium_marinum--RS_GCF_003391395.1	6	0.7512349443010204	0.011738046004703444	complete	1	1	Actinomycetota	phaC+	6.06451368115942	5610.159420289855
s__Mycobacterium_phocaicum--RS_GCF_010731115.1	5	0.8046182553973977	0.01257216024058434	complete	1	1	Actinomycetota	phaC+	6.026997444444444	5934.888888888889
s__Mycobacterium_senegalense--RS_GCF_019645875.1	6	0.4375070041943703	0.0068360469405370355	complete	1	1	Actinomycetota	phaC+	6.455523	6311.263157894737
s__Mycobacterium_smegmatis--RS_GCF_001457595.1	17	0.09975028458706697	0.0015585981966729215	complete	1	1	Actinomycetota	phaC+	6.903854095238096	6623.333333333333
s__Mycobacterium_sp003165155--GB_GCA_003165155.1	10	0.0032057300382089425	5.0089531847014726e-05	complete	1	1	Actinomycetota	phaC+	4.8390848	5305.6
s__Mycobacterium_tuberculosis--RS_GCF_000195955.2	2555	0.35658271420407617	0.00557160490943869	complete	1	1	Actinomycetota	phaC+	4.379314653049399	4118.585542517746
s__Mycoplasma_capricolum--RS_GCF_000012765.1	16	0.7714212686704016	0.012053457322975025	absent	0	0	Bacillota	phaC-	1.0133382413793104	971.4827586206897
s__Mycoplasmoides_pneumoniae--RS_GCF_001272835.1	60	0.5727905277295854	0.008949851995774772	absent	0	0	Bacillota	phaC-	0.8150415597826086	771.6902173913044
s__Mycoplasmopsis_bovis--RS_GCF_000183385.1	7	0.5763937706235476	0.00900615266599293	precursors_only	0	0	Bacillota	phaC-	0.9622732477477477	1118.3918918918919
s__NS-7_sp020028195--GB_GCA_020028195.1	15	0.08368739546054127	0.0013076155540709573	complete	1	1	Nitrospirota	phaC+	2.0484368	2381.6
s__NSJ-51_sp900549795--RS_GCF_014287895.1	5	0.6264090745553599	0.009787641789927498	precursors_only	0	0	Bacillota_A	phaC-	2.9082033333333337	2763.777777777778
s__Nanopelagicus_sp001437855--GB_GCA_001437855.1	12	0.19713269024486046	0.0030801982850759448	precursors_only	0	0	Actinomycetota	phaC-	0.92322775	1058.1666666666667
s__Nanopelagicus_sp009698515--GB_GCA_009698515.1	6	0.0	0.0	precursors_only	0	0	Actinomycetota	phaC-	0.8493805	944.1666666666666
s__Nanosynbacter_sp007845355--GB_GCA_007845355.1	6	0.37244823397761007	0.005819503655900157	accessory_only	0	0	Patescibacteria	phaC-	0.6783784444444445	737.2222222222222
s__Natronogracilivirgula_saccharolytica--RS_GCF_017921895.1	5	0.32668498788778305	0.00510445293574661	precursors_only	0	0	Bacteroidota	phaC-	3.1994716000000003	2678.8
s__Negativicoccus_succinicivorans--RS_GCF_014207605.1	9	0.12539761667654536	0.0019593377605710213	precursors_only	0	0	Bacillota_C	phaC-	1.3834256666666667	1384.8333333333333
s__Neisseria_gonorrhoeae--RS_GCF_003315235.1	293	0.5936022723666815	0.009275035505729399	precursors_only	0	0	Pseudomonadota	phaC-	2.1535078165618446	2179.104821802935
s__Neisseria_meningitidis--RS_GCF_900638555.1	426	0.7739097398381045	0.012092339684970383	precursors_only	0	0	Pseudomonadota	phaC-	2.129078444601603	2038.7666195190948
s__Neisseria_sp000186165--RS_GCF_013267835.1	5	0.373114620134669	0.005829915939604203	absent	0	0	Pseudomonadota	phaC-	2.1528619375	2098.75
s__Neobacillus_sp018613065--RS_GCF_018613065.1	5	0.0633168001017574	0.0009893250015899594	complete	1	1	Bacillota	phaC+	6.217857833333333	6124.166666666667
s__Nitratireductor_aquimarinus--RS_GCF_017255295.1	13	0.4733091700954069	0.007395455782740733	complete	1	1	Pseudomonadota	phaC+	4.664897769230769	4488.846153846154
s__Nitrogeniibacter_halophilus--RS_GCF_007625205.1	5	0.0	0.0	complete	1	1	Pseudomonadota	phaC+	4.407980599999999	4097.0
s__Nitrosarchaeum_sp002737445--GB_GCA_002737445.1	5	0.10561905045938548	0.0016502976634278981	complete	1	1	Thermoproteota	phaC+	1.0857705714285713	1338.857142857143
s__Nitrosarchaeum_sp004297665--GB_GCA_004297665.1	5	0.3653765620701912	0.0057090087823467375	complete	1	1	Thermoproteota	phaC+	1.0356132	1435.4
s__Nitrosopelagicus_sp018647405--GB_GCA_018647405.1	12	0.0	0.0	complete	1	1	Thermoproteota	phaC+	1.0885866666666668	1392.3333333333333
s__Nitrosopelagicus_sp018691945--GB_GCA_018691945.1	5	0.0	0.0	complete	1	1	Thermoproteota	phaC+	1.0830308	1408.0
s__Nitrosopumilus_limneticus--GB_GCA_022117465.1	8	0.181689483828194	0.0028388981848155312	complete	1	1	Thermoproteota	phaC+	1.0218148292682927	1305.9756097560976
s__Nitrosopumilus_sp018657375--GB_GCA_018657375.1	5	0.0	0.0	complete	1	1	Thermoproteota	phaC+	0.8095	1139.4
s__Nitrosopumilus_sp018674605--GB_GCA_018674605.1	12	0.005991697813266746	9.362027833229291e-05	complete	1	1	Thermoproteota	phaC+	0.876159	1218.6666666666667
s__Nitrosotalea_sp001917995--GB_GCA_001917995.1	5	0.0	0.0	complete	1	1	Thermoproteota	phaC+	1.3878436	1684.2
s__Nitrospira_A_sp001567445--GB_GCA_015709715.1	7	0.7128807662144716	0.011138761972101119	precursors_only	0	0	Nitrospirota	phaC-	3.704501375	3590.375
s__Nitrospira_A_sp009594855--GB_GCA_016788885.1	6	0.45265709944686006	0.007072767178857188	precursors_only	0	0	Nitrospirota	phaC-	4.110780888888889	3968.777777777778
s__Nitrospira_A_sp900170025--RS_GCF_900170025.1	7	0.29367176689720853	0.004588621357768883	precursors_only	0	0	Nitrospirota	phaC-	3.58351065	3725.6
s__Nitrosymbiomonas_sp001567425--GB_GCA_015709495.1	12	0.6569016769601064	0.010264088702501662	precursors_only	0	0	Armatimonadota	phaC-	2.6370476923076924	2483.5384615384614
s__Nitrotoga_sp002470125--GB_GCA_002470125.1	6	0.0202746694948664	0.0003167917108572875	accessory_only	0	0	Pseudomonadota	phaC-	1.23068	1281.1739130434783
s__Nocardia_nova--RS_GCF_001613005.1	8	0.3726802979181758	0.005823129654971497	complete	1	1	Actinomycetota	phaC+	7.808485846153846	7235.615384615385
s__Nodosilinea_sp007135385--GB_GCA_007135385.1	7	0.23506478758528743	0.003672887306020116	precursors_only	0	0	Cyanobacteriota	phaC-	3.8938974285714285	3749.1428571428573
s__O2-12-FULL-42-9_sp001777665--GB_GCA_001777665.1	7	0.0	0.0	absent	0	0	Patescibacteria	phaC-	0.8389772857142856	943.8571428571429
s__OLB10_sp001567275--GB_GCA_001567275.1	9	0.6099747870151828	0.009530856047112232	precursors_only	0	0	Bacteroidota	phaC-	2.9478505	2513.1
