orgId	locusId	assigned_organism	covering_step	composite_score	desc	darkness_tier	n_evidence_lines	evidence_summary	annotation_class	is_essential_dark	top_condition_class
PS	Dsui_2215	PS	23	0.4075	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG02317; essential; pangenome; +neighbor_inf	hypothetical	True	
PS	Dsui_2288	PS	23	0.4075	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG03985; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
PS	Dsui_2351	PS	23	0.4075	uncharacterized protein, gamma-carboxymuconolactone decarboxylase subunit like protein	T4_Penumbra	4	1 domain(s); OG:OG04858; essential; pangenome; +synteny,neighbor_inf	uncharacterized	True	
PS	Dsui_2354	PS	23	0.4075	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG02592; essential; pangenome; +neighbor_inf	hypothetical	True	
PS	Dsui_2356	PS	23	0.4075	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG01057; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
PS	Dsui_2357	PS	23	0.4075	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG01057; essential; pangenome; +neighbor_inf	hypothetical	True	
PS	Dsui_2755	PS	23	0.4075	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG01225; essential; pangenome; +neighbor_inf	hypothetical	True	
PS	Dsui_2865	PS	23	0.4075	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG03719; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
PS	Dsui_2910	PS	23	0.4075	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG01215; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
PS	Dsui_2936	PS	23	0.4075	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG04274; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
PS	Dsui_3140	PS	23	0.4075	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG00649; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
PS	Dsui_3143	PS	23	0.4075	hypothetical protein	T4_Penumbra	4	2 domain(s); OG:OG02399; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
PS	Dsui_3115	PS	23	0.4076550687499999	hypothetical protein	T4_Penumbra	4	1 domain(s); cofit:heme/copper-type cytochrome/qu; fit:2.5(anaerobic); pangenome; +cofit_operon,neighbor_inf	hypothetical	False	anaerobic
PS	Dsui_0598	PS	23	0.408517459375	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG06232; fit:2.8(nan); pangenome; +neighbor_inf	hypothetical	False	
PS	Dsui_1394	PS	23	0.408978025	hypothetical protein	T4_Penumbra	4	4 domain(s); cofit:NifZ domain-containing protein; fit:3.0(stress); pangenome; +neighbor_inf	hypothetical	False	stress
PS	Dsui_2929	PS	23	0.409607446875	hypothetical protein	T4_Penumbra	3	cofit:TIGR00645 family protein | Zn-; fit:3.1(stress); pangenome; +neighbor_inf	hypothetical	False	stress
PS	Dsui_0074	PS	23	0.41	hypothetical protein	T4_Penumbra	3	cofit:UDP-N-acetylglucosamine 4,6-de; fit:4.5(stress); pangenome; +neighbor_inf	hypothetical	False	stress
PS	Dsui_2098	PS	23	0.41	hypothetical protein	T4_Penumbra	3	cofit:hypothetical protein | peroxir; fit:6.4(stress); pangenome; +neighbor_inf	hypothetical	False	stress
PS	Dsui_2895	PS	23	0.4195402	ABC-type uncharacterized transport system, periplasmic component	T4_Penumbra	4	1 domain(s); OG:OG02628; fit:2.3(nan); pangenome; +synteny,neighbor_inf	uncharacterized	False	
PS	Dsui_0457	PS	23	0.419886359375	Protein of unknown function (DUF2782)	T4_Penumbra	4	1 domain(s); cofit:protein-disulfide isomerase | ; fit:2.9(stress); pangenome; +neighbor_inf	DUF	False	stress
PS	Dsui_0025	PS	23	0.4258333333333334	hypothetical protein	T4_Penumbra	3	OG:OG09228; fit:4.1(nan); pangenome; +neighbor_inf	hypothetical	False	
PS	Dsui_0147	PS	23	0.42638313125	hypothetical protein	T4_Penumbra	4	1 domain(s); cofit:DMSO reductase family type II ; fit:3.6(anaerobic); pangenome; +cofit_operon,neighbor_inf	hypothetical	False	anaerobic
PS	Dsui_1610	PS	23	0.4274093572916667	Protein of unknown function (DUF3079)	T4_Penumbra	4	1 domain(s); OG:OG09095; fit:2.4(nan); pangenome; +neighbor_inf	DUF	False	
PS	Dsui_0182	PS	23	0.42852603125	hypothetical protein	T4_Penumbra	3	cofit:hypothetical protein | phage c; fit:2.9(stress); pangenome; +neighbor_inf	hypothetical	False	stress
PS	Dsui_1132	PS	23	0.4288234583333333	hypothetical protein	T4_Penumbra	4	OG:OG04709; cofit:putative threonine efflux prot; fit:2.0(stress); pangenome; +neighbor_inf	hypothetical	False	stress
PS	Dsui_1974	PS	23	0.4333550499999999	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG02437; fit:2.0(nan); pangenome; +synteny,neighbor_inf	hypothetical	False	
PS	Dsui_0145	PS	23	0.43395334375	hypothetical protein	T4_Penumbra	4	1 domain(s); cofit:hypothetical protein | DMSO re; fit:3.8(anaerobic); pangenome; +cofit_operon,neighbor_inf	hypothetical	False	anaerobic
PS	Dsui_0871	PS	23	0.4359376	hypothetical protein	T4_Penumbra	4	2 domain(s); OG:OG00663; fit:2.1(nan); pangenome; +neighbor_inf	hypothetical	False	
PS	Dsui_2822	PS	23	0.43892945625	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG02767; fit:2.2(nan); pangenome; +neighbor_inf	hypothetical	False	
PS	Dsui_0464	PS	23	0.44	hypothetical protein	T4_Penumbra	4	1 domain(s); cofit:glycosyltransferase | hypothet; fit:4.2(stress); pangenome; +neighbor_inf	hypothetical	False	stress
PS	Dsui_2772	PS	23	0.4406853177083334	uncharacterized protein, possibly involved in aromatic compounds catabolism	T4_Penumbra	4	1 domain(s); OG:OG02182; fit:3.1(nan); pangenome; +neighbor_inf	uncharacterized	False	
PS	Dsui_0765	PS	23	0.44119803125	conserved hypothetical protein, proteobacterial	T4_Penumbra	4	2 domain(s); OG:OG04616; fit:2.3(nan); pangenome; +synteny,neighbor_inf	hypothetical	False	
PS	Dsui_1360	PS	23	0.442978640625	hypothetical protein	T4_Penumbra	4	OG:OG05561; cofit:cAMP-binding protein | hypothe; fit:2.3(anaerobic); pangenome; +neighbor_inf	hypothetical	False	anaerobic
PS	Dsui_1642	PS	23	0.443189321875	hypothetical protein	T4_Penumbra	4	OG:OG09262; cofit:cytochrome c, mono- and diheme; fit:2.3(anaerobic); pangenome; +cofit_operon,neighbor_inf	hypothetical	False	anaerobic
PS	Dsui_1544	PS	23	0.44481175	Protein of unknown function (DUF3108)	T4_Penumbra	4	1 domain(s); cofit:RND family efflux transporter,; fit:3.7(stress); pangenome; +neighbor_inf	DUF	False	stress
PS	Dsui_0792	PS	23	0.4492982708333333	hypothetical protein	T4_Penumbra	4	OG:OG09100; cofit:hypothetical protein | hypothe; fit:2.6(stress); pangenome; +neighbor_inf	hypothetical	False	stress
PS	Dsui_1284	PS	23	0.451919365625	hypothetical protein	T4_Penumbra	4	OG:OG05842; cofit:hypothetical protein | prepili; fit:2.6(anaerobic); pangenome; +synteny,cofit_operon,neighbor_inf	hypothetical	False	anaerobic
PS	Dsui_1640	PS	23	0.455	hypothetical protein	T4_Penumbra	4	1 domain(s); cofit:cytochrome c, mono- and diheme; fit:4.2(anaerobic); pangenome; +neighbor_inf	hypothetical	False	anaerobic
PS	Dsui_0974	PS	23	0.460089240625	hypothetical protein	T4_Penumbra	4	2 domain(s); OG:OG00059; fit:2.9(nan); pangenome; +neighbor_inf	hypothetical	False	
PS	Dsui_2325	PS	23	0.4604240625	hypothetical protein	T4_Penumbra	4	2 domain(s); OG:OG02797; fit:2.9(nan); pangenome; +neighbor_inf	hypothetical	False	
PS	Dsui_2756	PS	23	0.4623627437500001	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG00799; fit:3.3(nan); pangenome; +neighbor_inf	hypothetical	False	
PS	Dsui_1290	PS	23	0.4707945375	hypothetical protein	T4_Penumbra	4	OG:OG05784; cofit:MSHA-type pilus biogenesis pro; fit:2.7(anaerobic); pangenome; +neighbor_inf	hypothetical	False	anaerobic
PS	Dsui_2775	PS	23	0.478147175	hypothetical protein	T4_Penumbra	4	1 domain(s); OG:OG03579; fit:3.5(nan); pangenome; +neighbor_inf	hypothetical	False	
PS	Dsui_3112	PS	23	0.47930748125	hypothetical protein	T4_Penumbra	4	OG:OG09250; cofit:ABC-type multidrug transport s; fit:3.0(stress); pangenome; +neighbor_inf	hypothetical	False	stress
PS	Dsui_0255	PS	23	0.498972140625	hypothetical protein	T4_Penumbra	4	OG:OG09179; cofit:ABC-type branched-chain amino ; fit:3.2(stress); pangenome; +neighbor_inf	hypothetical	False	stress
PS	Dsui_0859	PS	23	0.527935271875	hypothetical protein	T4_Penumbra	4	OG:OG01455; cofit:methyl-accepting chemotaxis pr; fit:3.5(stress); pangenome; +neighbor_inf	hypothetical	False	stress
PS	Dsui_2724	PS	23	0.7991666666666668	hypothetical protein	T4_Penumbra	4	2 domain(s); OG:OG00167; essential; pangenome; +synteny,neighbor_inf	hypothetical	True	
PS	Dsui_0512	PS	23	0.4670730145833333	hypothetical protein	T5_Dawn	5	2 domain(s); OG:OG09233; cofit:ABC-type transport system, inv; fit:2.2(carbon source); pangenome; +neighbor_inf	hypothetical	False	carbon source
PS	Dsui_0198	PS	23	0.46803386875	phage conserved hypothetical protein, phiE125 gp8 family	T5_Dawn	5	2 domain(s); OG:OG08982; cofit:hypothetical protein | hypothe; fit:2.6(stress); pangenome; +neighbor_inf	hypothetical	False	stress
PS	Dsui_3247	PS	23	0.4684156333333334	Protein of unknown function (DUF2788)	T5_Dawn	5	1 domain(s); OG:OG09227; cofit:putative membrane protein/doma; fit:2.2(stress); pangenome; +neighbor_inf	DUF	False	stress
PS	Dsui_3397	PS	23	0.4803871229166667	Protein of unknown function (DUF1780)	T5_Dawn	5	1 domain(s); OG:OG09131; cofit:flavin-dependent dehydrogenase; fit:2.0(stress); pangenome; +neighbor_inf	DUF	False	stress
PS	Dsui_0692	PS	23	0.484559321875	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG09145; cofit:hypothetical protein | hypothe; fit:2.2(carbon source); pangenome; +neighbor_inf	hypothetical	False	carbon source
PS	Dsui_2662	PS	23	0.5032454010416667	hypothetical protein	T5_Dawn	5	2 domain(s); OG:OG00227; cofit:Protein of unknown function (D; fit:2.3(stress); pangenome; +neighbor_inf	hypothetical	False	stress
PS	Dsui_3531	PS	23	0.5126301666666667	Protein of unknown function (DUF3619)	T5_Dawn	5	1 domain(s); OG:OG09211; cofit:apolipoprotein N-acyltransfera; fit:2.6(stress); pangenome; +synteny,neighbor_inf	DUF	False	stress
PS	Dsui_0391	PS	23	0.5137842364583334	Protein of unknown function (DUF3426)	T5_Dawn	5	4 domain(s); OG:OG06754; cofit:acyl-CoA dehydrogenase | chemo; fit:2.5(stress); pangenome; +synteny,neighbor_inf	DUF	False	stress
PS	Dsui_2727	PS	23	0.5219411375	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG02333; cofit:chromosome segregation protein; fit:2.3(stress); pangenome; +synteny,neighbor_inf	hypothetical	False	stress
PS	Dsui_2678	PS	23	0.524868171875	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG00252; cofit:acetyl-CoA acetyltransferase |; fit:2.4(anaerobic); pangenome; +neighbor_inf	hypothetical	False	anaerobic
PS	Dsui_0835	PS	23	0.5315996687500001	conserved hypothetical protein YidD	T5_Dawn	5	2 domain(s); OG:OG01824; cofit:SOS regulatory protein LexA | ; fit:2.6(stress); pangenome; +synteny,neighbor_inf	hypothetical	False	stress
PS	Dsui_0706	PS	23	0.5333725	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG01007; cofit:non-canonical purine NTP pyrop; fit:2.7(stress); pangenome; +synteny,neighbor_inf	hypothetical	False	stress
PS	Dsui_0811	PS	23	0.5355555833333334	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG00678; cofit:signal transduction histidine ; fit:4.0(stress); pangenome; +synteny,cofit_operon,neighbor_inf	hypothetical	False	stress
PS	Dsui_3231	PS	23	0.5366190000000001	hypothetical protein	T5_Dawn	5	3 domain(s); OG:OG00865; cofit:hypothetical protein | hypothe; fit:2.8(carbon source); pangenome; +neighbor_inf	hypothetical	False	carbon source
PS	Dsui_3230	PS	23	0.5375438531250001	hypothetical protein	T5_Dawn	5	3 domain(s); OG:OG01847; cofit:putative permease | hypothetic; fit:2.8(carbon source); pangenome; +synteny,neighbor_inf	hypothetical	False	carbon source
PS	Dsui_2673	PS	23	0.5443429187500001	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG02412; cofit:Positive regulator of sigma E ; fit:3.0(stress); pangenome; +synteny,neighbor_inf	hypothetical	False	stress
PS	Dsui_1235	PS	23	0.54905753125	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG02197; cofit:Cbb3-type cytochrome oxidase, ; fit:3.2(anaerobic); pangenome; +synteny,neighbor_inf	hypothetical	False	anaerobic
PS	Dsui_2531	PS	23	0.5599134562500001	uncharacterized protein, YfiH family	T5_Dawn	5	2 domain(s); OG:OG01735; cofit:Protein of unknown function (D; fit:2.6(stress); pangenome; +synteny,neighbor_inf	uncharacterized	False	stress
PS	Dsui_1827	PS	23	0.5608333333333334	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG00750; cofit:putative permease | metalloend; fit:4.1(stress); pangenome; +neighbor_inf	hypothetical	False	stress
PS	Dsui_0507	PS	23	0.5691666666666667	uncharacterized protein involved in formation of periplasmic nitrate reductase	T5_Dawn	5	1 domain(s); OG:OG03832; cofit:nitric oxide reductase large s; fit:4.4(anaerobic); pangenome; +synteny,cofit_operon,neighbor_inf	uncharacterized	False	anaerobic
PS	Dsui_0650	PS	23	0.5750000000000001	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG02034; cofit:protein-L-isoaspartate and D-a; fit:4.8(anaerobic); pangenome; +synteny,neighbor_inf	hypothetical	False	anaerobic
PS	Dsui_0862	PS	23	0.5750000000000001	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG00856; cofit:putative transporter component; fit:4.6(carbon source); pangenome; +synteny,neighbor_inf	hypothetical	False	carbon source
PS	Dsui_1321	PS	23	0.5750000000000001	ABC-type uncharacterized transport system, permease component	T5_Dawn	5	1 domain(s); OG:OG01768; cofit:cupin domain-containing protei; fit:5.6(stress); pangenome; +neighbor_inf	uncharacterized	False	stress
PS	Dsui_1584	PS	23	0.5750000000000001	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG03827; cofit:(4Fe-4S) cluster-containing pr; fit:6.0(carbon source); pangenome; +synteny,cofit_operon,neighbor_inf	hypothetical	False	carbon source
PS	Dsui_3264	PS	23	0.5750000000000001	hypothetical protein	T5_Dawn	5	1 domain(s); OG:OG00889; cofit:hypothetical protein | hypothe; fit:6.6(anaerobic); pangenome; +synteny,neighbor_inf	hypothetical	False	anaerobic
Korea	Ga0059261_2437	Korea	24	0.0875	hypothetical protein	T2_Twilight	1	essential; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_2927	Korea	24	0.0875	hypothetical protein	T2_Twilight	1	essential; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_3202	Korea	24	0.0875	Uncharacterized protein conserved in bacteria	T2_Twilight	1	essential; +neighbor_inf	uncharacterized	True	
Korea	Ga0059261_3818	Korea	24	0.0875	hypothetical protein	T2_Twilight	1	essential; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_3821	Korea	24	0.0875	hypothetical protein	T2_Twilight	1	essential; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_3929	Korea	24	0.0875	hypothetical protein	T2_Twilight	1	essential; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_1774	Korea	24	0.159115009375	hypothetical protein	T2_Twilight	1	fit:2.9(nan); +neighbor_inf	hypothetical	False	
Korea	Ga0059261_1214	Korea	24	0.195	hypothetical protein	T2_Twilight	1	fit:4.1(nan); +neighbor_inf	hypothetical	False	
Korea	Ga0059261_1907	Korea	24	0.1175	Uncharacterized protein conserved in bacteria	T3_Dusk	2	1 domain(s); essential; +neighbor_inf	uncharacterized	True	
Korea	Ga0059261_0003	Korea	24	0.1475	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_0004	Korea	24	0.1475	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_0453	Korea	24	0.1475	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_0469	Korea	24	0.1475	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_0476	Korea	24	0.1475	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_0713	Korea	24	0.1475	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_0971	Korea	24	0.1475	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_1218	Korea	24	0.1475	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_1220	Korea	24	0.1475	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_1559	Korea	24	0.1475	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_1710	Korea	24	0.1475	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_1771	Korea	24	0.1475	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_2007	Korea	24	0.1475	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_2353	Korea	24	0.1475	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_2430	Korea	24	0.1475	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_3135	Korea	24	0.1475	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_3504	Korea	24	0.1475	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_3533	Korea	24	0.1475	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_3575	Korea	24	0.1475	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_3760	Korea	24	0.1475	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_0046	Korea	24	0.1625	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_0275	Korea	24	0.1625	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_0667	Korea	24	0.1625	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_0969	Korea	24	0.1625	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_1000	Korea	24	0.1625	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_1072	Korea	24	0.1625	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_1137	Korea	24	0.1625	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_1140	Korea	24	0.1625	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_1371	Korea	24	0.1625	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_1442	Korea	24	0.1625	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_1966	Korea	24	0.1625	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_2414	Korea	24	0.1625	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_2443	Korea	24	0.1625	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_2724	Korea	24	0.1625	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_2734	Korea	24	0.1625	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_3030	Korea	24	0.1625	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_3047	Korea	24	0.1625	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_3172	Korea	24	0.1625	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_3357	Korea	24	0.1625	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_3402	Korea	24	0.1625	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_3418	Korea	24	0.1625	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_3565	Korea	24	0.1625	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_3680	Korea	24	0.1625	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_3816	Korea	24	0.1625	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_3830	Korea	24	0.1625	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_4141	Korea	24	0.1625	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_4148	Korea	24	0.1625	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_4241	Korea	24	0.1625	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_3083	Korea	24	0.165491459375	hypothetical protein	T3_Dusk	2	1 domain(s); fit:2.1(nan); +neighbor_inf	hypothetical	False	
Korea	Ga0059261_0393	Korea	24	0.1933069875	hypothetical protein	T3_Dusk	2	fit:2.0(nan); pangenome; +neighbor_inf	hypothetical	False	
Korea	Ga0059261_1791	Korea	24	0.19759415625	hypothetical protein	T3_Dusk	2	fit:2.2(nan); pangenome; +neighbor_inf	hypothetical	False	
Korea	Ga0059261_3877	Korea	24	0.210061696875	hypothetical protein	T3_Dusk	2	fit:2.1(nan); pangenome; +neighbor_inf	hypothetical	False	
Korea	Ga0059261_0448	Korea	24	0.21114230625	hypothetical protein	T3_Dusk	2	fit:2.6(nan); pangenome; +neighbor_inf	hypothetical	False	
Korea	Ga0059261_3440	Korea	24	0.21550949375	hypothetical protein	T3_Dusk	2	fit:2.3(nan); pangenome; +neighbor_inf	hypothetical	False	
Korea	Ga0059261_1762	Korea	24	0.21608139375	hypothetical protein	T3_Dusk	2	fit:2.8(nan); pangenome; +neighbor_inf	hypothetical	False	
Korea	Ga0059261_0458	Korea	24	0.2225	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_1219	Korea	24	0.2225	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_1709	Korea	24	0.2225	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_1770	Korea	24	0.2225	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_2911	Korea	24	0.2225	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_3527	Korea	24	0.2225	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_3238	Korea	24	0.22376245625	hypothetical protein	T3_Dusk	2	fit:2.5(nan); pangenome; +neighbor_inf	hypothetical	False	
Korea	Ga0059261_4013	Korea	24	0.2311374875	hypothetical protein	T3_Dusk	2	fit:2.8(nan); pangenome; +neighbor_inf	hypothetical	False	
Korea	Ga0059261_0770	Korea	24	0.233615553125	hypothetical protein	T3_Dusk	2	fit:2.8(nan); pangenome; +neighbor_inf	hypothetical	False	
Korea	Ga0059261_0087	Korea	24	0.233817746875	hypothetical protein	T3_Dusk	2	fit:2.8(nan); pangenome; +neighbor_inf	hypothetical	False	
Korea	Ga0059261_0010	Korea	24	0.2375	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_0011	Korea	24	0.2375	Protein of unknown function (DUF3618)	T3_Dusk	2	essential; pangenome; +neighbor_inf	DUF	True	
Korea	Ga0059261_0021	Korea	24	0.2375	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_0145	Korea	24	0.2375	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_0641	Korea	24	0.2375	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_0705	Korea	24	0.2375	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_0706	Korea	24	0.2375	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_0732	Korea	24	0.2375	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_0788	Korea	24	0.2375	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_0892	Korea	24	0.2375	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_0977	Korea	24	0.2375	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_1391	Korea	24	0.2375	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_1532	Korea	24	0.2375	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_1883	Korea	24	0.2375	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_2004	Korea	24	0.2375	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_2163	Korea	24	0.2375	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
Korea	Ga0059261_2337	Korea	24	0.2375	hypothetical protein	T3_Dusk	2	essential; pangenome; +neighbor_inf	hypothetical	True	
