#Annotated with Bakta (v1.12.0): https://github.com/oschwengers/bakta
#Database (v6.0): https://doi.org/10.5281/zenodo.4247252
ID	Length	Mol Weight [kDa]	Iso El. Point	Pfam hits
NZ_LVUH01000017.1_62	140	15.6
NZ_JAENSQ010000040.1_46	277	32.1
JACWNU010001065.1_1	96	10.6
NZ_VKTA01000249.1_1	83	9.3
NZ_VKUS01001148.1_1	77	8.2
NZ_FJWU01000002.1_250	73	8.4
NZ_VKUD01000541.1_1	82	9.1
JAEWZZ010000165.1_5	376	41.4
NZ_CP073636.1_4204	147	16.2
NZ_ADKG01000011.1_372	70	7.9
NCHA01000005.1_44	77	8.6
NZ_CP032330.1_1463	195	19.6
NZ_BRFL01000238.1_1	79	8.4
NZ_SHNU01000095.1_1	61	6.7
NZ_JABUOG010000011.1_283	129	14.4
NZ_UJZM01000104.1_1	26	3.2
MLEN02000001.1_71	243	25.5
NZ_JAFHNP010000129.1_1	25	2.8
NZ_POFM01000257.1_1	88	9.4
NZ_ADFZ01000044.1_7	83	9.6
NZ_JAENSQ010000033.1_14	78	8.9
GG774703.1_291	95	11.1
NZ_CP032328.1_4	80	8.6
SHNZ01000243.1_1	217	24.1
NZ_JAHWRS010000003.1_4	175	19.4
NZ_NXIL01000198.1_1	65	7.4
NZ_JACYNQ010000001.1_365	403	45.2
NZ_PIOL01000278.1_1	76	8.7
NZ_UTCF01000230.1_1	103	11.9
JAEZXI010000307.1_16	78	8.6
NZ_CP081895.1_1066	251	26.2
NZ_JANFCY010000029.1_43	43	5.0
NZ_JAEIKL010000012.1_377	67	7.2
NZ_RBQB01000210.1_9	381	41.8
NZ_MVAW01000413.1_7	179	20.2
NZ_JANUKU010000003.1_3734	36	4.1
NZ_AGNO01000250.1_1	33	3.7
NZ_RBUV01000253.1_16	82	9.3
NZ_NWEL01000039.1_1	44	4.9
NZ_VKVJ01000532.1_1	82	8.5
NZ_CP005969.1_713	183	19.6
NZ_VLLW01000678.1_1	81	9.2
NZ_CP094276.1_61	61	6.9
NZ_JALCZN010000009.1_1	104	12.1
NZ_PVUL01000020.1_23	145	17.0
NZ_ANJL01000015.1_1	127	14.1
NZ_LIHV01000139.1_31	60	6.7
NZ_JMTA01000080.1_1	45	4.9
NZ_VLMM01001741.1_1	68	7.4
CP044051.1_192	341	38.8
NZ_CP103238.1_5327	159	17.6
NZ_JAJCVK010000006.1_1	28	2.9
NZ_VKTV01000384.1_1	84	9.7
NZ_POFV01000637.1_1	23	2.5
NZ_LVTQ01000035.1_1	97	11.7
NZ_JACAQN010000009.1_323	326	35.7
NZ_RPMC01000086.1_6	210	21.9
NZ_VNTF01000567.1_3	26	3.2
NZ_LUKZ01000029.1_1	32	3.4
JACQGA010000608.1_1	185	20.0
NZ_JACWNC010000015.1_999	281	31.4
NZ_VKST01000255.1_1	86	8.8
NZ_JAIQCF010000515.1_1	76	8.4
NZ_JACWPW010000286.1_1	109	11.3
NZ_LT963395.1_1539	40	4.5
NZ_POFR01000268.1_1	52	5.7
NZ_JAIOKG010000066.1_1	162	18.1
NZ_MOBZ01000019.1_32	111	12.8
NZ_QRBA01000001.1_404	239	25.8
NZ_JADNDW010000015.1_26	1252	143.7
NZ_PXLB01000146.1_1	74	8.5
NZ_WISO01000021.1_94	99	11.0
JALDNL010000143.1_3	40	4.6
NZ_JACASD010000023.1_39	22	2.3
NZ_JADDUM010000041.1_35	75	8.5
NZ_JADVGD010000024.1_30	116	13.1
BQGD01000108.1_4	208	23.7
NZ_WKCT01000064.1_1	30	3.9
NZ_LHUU01000006.1_94	70	7.9
NZ_VKUD01000110.1_1	48	5.0
DPLI01000301.1_7	34	3.6
NZ_PIDU01000244.1_6	26	2.9
NZ_JAELUM010000015.1_11	401	47.0
NZ_AOKB01000148.1_1	78	8.3
NZ_CABVIH010000010.1_160	64	7.4
NZ_JAHSTW010000040.1_1	83	9.2
NZ_JAAOYY010000001.1_2219	438	48.0
NZ_JAAOYY010000002.1_463	112	13.4
NZ_JAHPJA010000025.1_55	82	9.2
NZ_CP039340.1_817	47	4.8
NZ_VKVJ01001233.1_1	68	7.9
NZ_LRCD01000120.1_2	217	23.2
NZ_RPHM01000127.1_1	82	9.2
NZ_VTEE01000097.1_13	124	13.6
CP024784.1_780	311	34.6
NZ_JAAQWI010000016.1_86	236	26.2
NZ_CP047261.1_148	72	8.0
NZ_RBPQ01000101.1_9	34	3.9
NZ_JPIR01000248.1_2	22	2.3
NZ_RBOC01000146.1_5	70	NA10.0
NZ_JAJOZH010000166.1_49	38	4.4
NZ_LKBW01000074.1_4	47	5.8
NZ_RXQE01000035.1_15	59	6.5
NZ_CADFFP010000012.1_1	349	39.4
NZ_QFRV01000198.1_2	35	4.2
NZ_CP079716.1_2918	101	10.9
NZ_JAGYWY010000129.1_1	26	2.5
NZ_SMCJ01000012.1_115	122	13.2
NZ_BCBO01000013.1_107	35	4.2
NZ_JACNAP010000008.1_135	39	4.6
NZ_RPHV01000031.1_38	42	4.8
NMRO01000210.1_1	35	4.0
NZ_CP065872.1_644	81	9.6
NZ_JAGYGE010000015.1_96	51	5.7
NZ_JAMGLZ010000030.1_85	60	6.5
NZ_VKDZ01000082.1_2	49	5.5
NZ_LVUL01000168.1_1	29	3.1
NZ_CP070549.1_233	110	12.1
NZ_FYDJ01000017.1_20	72	8.6
NZ_JACARY010000066.1_15	58	6.5
NZ_VNRB01000017.1_130	53	6.2
NZ_JAFLXE010000043.1_48	325	36.0
NZ_CP029983.1_10	31	3.5
NZ_RHJN01000003.1_80	284	33.2
NZ_VDVE01000329.1_1	86	9.9
NZ_RPHN01000043.1_34	80	8.7
NZ_BRIF01000465.1_1	77	8.4
SHNZ01000223.1_1	65	7.6
NZ_FYDT01000027.1_75	107	12.1
NZ_JAHOOK010000116.1_1	262	28.8
NZ_JADODA010000077.1_2	90	10.1
RZUZ01000435.1_1	38	4.0
NZ_AOJS01000238.1_43	38	4.3
NZ_CABVHU010000030.1_14	46	5.2
NZ_CP022796.1_2975	30	3.5
NZ_AOKJ01000272.1_1	198	22.6
NZ_QLIN01000003.1_222	67	7.5
NZ_WFLR01000130.1_7	182	20.8
NZ_WISC01000015.1_17	58	6.7
NZ_JAEUXB010000001.1_565	135	14.7
NZ_CP056256.1_753	157	17.3
NZ_RPKS01000217.1_4	107	12.0
NZ_CP049868.1_4593	80	9.2
NZ_CDQJ01000001.1_1147	74	8.2
NZ_JAIOKH010000072.1_1	41	4.8
JAFEWR010000095.1_6	142	15.5
NZ_BRJF01000391.1_1	82	9.3
NZ_CP065022.1_654	225	23.9
NZ_JACMZN010000204.1_1	73	8.4
NZ_JYMG01000048.1_1	261	30.4
NZ_JALYCU010000293.1_1	35	3.8
NZ_RBRQ01000268.1_14	123	13.3
NZ_LJQC01000266.1_1	54	5.9
NZ_WJFG01000214.1_1	45	4.9
NZ_JANUTV010000002.1_3462	174	18.8
NZ_JAJCPC010000056.1_1	834	93.5
NZ_JAHCUF010000002.1_443	236	27.0
NZ_RBRH01000325.1_41	71	7.9
NZ_WKAC01000086.1_17	256	29.5
BGLM01000127.1_1	43	4.9
JAIBEQ010000099.1_11	101	11.0
NZ_CP099597.1_115	109	12.1
NZ_CABVHZ010000012.1_108	299	33.9
PVOU01000015.1_18	194	21.7
NZ_JAIRBE010000409.1_1	87	9.8
NZ_RPHL01000002.1_38	247	27.5
NZ_JAEIJX010000034.1_77	388	43.4
NZ_JAGKIB010000064.1_30	534	62.9
NZ_VLMK01001873.1_1	67	7.2
NZ_VTEE01000248.1_1	64	6.8
NZ_JAGLBM010000040.1_141	213	23.3
NZ_CABVIK010000032.1_20	558	59.4
NZ_RPMM01000811.1_1	29	2.9
NZ_VKVI01000815.1_1	75	8.3
NZ_JAARMB010000027.1_6	227	24.9
NC_017507.1_20	123	13.7
NZ_BRJL01000276.1_1	86	9.4
NZ_CDRW01000001.1_785	134	13.7
NZ_VKVI01000395.1_1	85	9.3
NZ_JACAQC010000004.1_32	26	3.1
NZ_SNVI01000001.1_3764	99	11.4
AKZY01000162.1_41	485	NA10.5
NZ_AKJV01000005.1_101	53	5.8
NZ_JAMSJD010000958.1_1	82	9.3
NZ_RBNR01000101.1_21	220	25.0
JAAIWH010000075.1_4	140	16.4
NZ_LJFM01000007.1_77	429	46.8
CP103377.1_1074	94	10.4
NZ_WJFG01000012.1_70	60	6.7
NZ_JH951489.1_79	209	23.2
NZ_LJRM01000053.1_1	135	15.5
NZ_JAJJXS010000107.1_1	22	2.5
NZ_PDII01000036.1_11	68	7.6
NZ_JAEIJO010000065.1_4	232	25.7
DFAO01000017.1_75	106	12.3
NZ_WKAR01000139.1_14	126	13.6
NZ_JH951516.1_36	44	5.2
NZ_JAIFJZ010000001.1_4545	479	54.2
NZ_AZQQ01000056.1_16	30	3.5
NZ_AJXI01000032.1_44	43	4.8
NZ_QLKQ01000036.1_62	147	16.0
NZ_WHPS01000204.1_2	207	23.7
NZ_JAELXM010000026.1_273	261	29.2
NZ_NHSU01000038.1_126	243	27.8
NZ_JAJRKG010000001.1_235	101	10.8
NZ_MOBI01000032.1_9	157	17.3
NZ_RZWB01001148.1_2	33	4.0
NZ_LJQQ01000003.1_1	70	8.2
NZ_ACHU02000741.1_1	23	2.5
NZ_BRGT01000656.1_1	85	9.2
LORG01000279.1_1	144	15.5
CAJYNO010000010.1_122	75	8.6
NZ_POFB01000177.1_1	81	8.6
NZ_CAKLBO010000004.1_1	29	3.5
NZ_LJXB01000068.1_69	197	21.2
NZ_SEJP01000435.1_1	34	3.9
NZ_WKBE01000159.1_1	201	22.7
NZ_JAGYGE010000003.1_128	62	7.1
NZ_VLNE01000247.1_1	61	6.8
NZ_JACAPV010000590.1_2	676	NA5.8
NZ_QJHC01000188.1_2	23	2.4
NZ_NXIM01000426.1_1	60	6.4
NZ_JADYUC010000012.1_79	98	11.6
NZ_JADTWD010000037.1_73	245	27.7
NZ_LGKY01000042.1_9	41	4.6
NZ_JAFHJX010000332.1_1	54	6.1
NZ_BQHB01000028.1_3	35	3.7
NZ_CDLZ01000001.1_1632	753	81.6
NZ_JH600860.1_191	65	7.7
JAGLCV010000039.1_11	87	10.0
NZ_BRJL01000532.1_1	76	8.5
NZ_LZZU01000043.1_20	70	8.0
NZ_JAIKUW010000141.1_18	59	6.9
NZ_FNOX01000033.1_1	677	70.6
NZ_BEFM01000009.1_48	29	2.8
NZ_QLJE01000006.1_114	175	18.5
NZ_CP041515.1_316	305	35.9
NZ_CP080030.1_677	72	7.8
NZ_VTFG01000002.1_967	194	21.8
NZ_CP032322.1_264	43	4.7
NZ_FKAS01000009.1_53	173	19.7
NZ_JACDUJ010000001.1_1611	334	36.7
NZ_JADTWD010000007.1_11	54	6.0
NZ_JAGGPU010000004.1_220	79	9.3
DPLI01000655.1_1	38	4.5
NZ_APHV01000048.1_5	143	15.3
NZ_RPIS01000512.1_2	33	3.8
NZ_KK214767.1_56	81	9.5
CAIZVG010000055.1_13	117	13.6
NZ_WJPT01000012.1_1	43	4.7
NZ_CP080411.1_1002	90	9.9
DLPH01000126.1_11	73	8.0
NZ_JAFHNR010000327.1_1	82	9.2
JALDNL010000087.1_1	23	2.6
NZ_MOBB01000001.1_87	64	7.2
NZ_WKDN01000001.1_183	122	13.3
NZ_CP010745.1_1167	100	11.3
NZ_SRJO01000057.1_12	118	NA11.8
NZ_VHZR01000005.1_337	58	6.5
NZ_CABGVQ010000009.1_10	72	9.0
NZ_RBNM01000535.1_16	106	10.9
NZ_QPCF01000040.1_27	193	NA11.5
PGYX01000302.1_10	114	11.8
NZ_JAHWRH010000022.1_25	111	11.3
NZ_VLMK01000829.1_1	81	8.9
NZ_LGLC01000557.1_1	106	11.6
NZ_CP005961.1_294	345	39.0
NZ_CP034198.1_4068	108	11.7
NZ_CP051173.1_2805	36	3.8
NZ_AZVU01000012.1_110	39	4.4
JACWNU010000525.1_1	70	7.5
NZ_VKUV01001676.1_1	35	4.0
NZ_PPSI01000122.1_3	104	10.7
NZ_BBNC01000003.1_136	69	7.7
NZ_CABVIC010000001.1_691	1029	115.4
WWRU01000158.1_2	351	40.8
NZ_WKCY01000033.1_1	35	4.3
NZ_VLMO01001298.1_1	61	6.6
NZ_CP017009.1_4951	131	13.6
NZ_CAKNBT010000009.1_8	40	4.1
NZ_LT962481.1_1061	74	8.4
NZ_CP081178.1_5834	72	7.7
NZ_BEFI01000087.1_1	415	48.4
NZ_MOAW01000003.1_1988	750	80.3
NZ_JACVHC010000006.1_47	39	4.3
NZ_JUHC01000008.1_101	493	53.2
NZ_MIND01000018.1_3623	126	13.6
NZ_VFEQ01000011.1_145	41	4.2
NZ_JAEDZY010000001.1_1279	40	4.5
NZ_QIYM01000063.1_1	109	12.2
NZ_RPNK01000049.1_9	79	9.2
NZ_BCBM01000063.1_86	32	3.8
NZ_WJFQ01000640.1_1	25	3.0
NZ_LULD01000001.1_219	274	32.0
NZ_PPSI01000151.1_1	105	11.3
NZ_QLIN01000002.1_365	129	14.2
NZ_RBQA01000046.1_6	110	12.2
NZ_CVTT01000027.1_25	563	59.5
NZ_JAELWE010000113.1_1	68	7.5
NZ_RPIA01000012.1_122	43	4.7
NZ_NAJR01000020.1_67	219	25.1
NZ_LKGW01000090.1_60	79	9.0
CAIZTV010000061.1_7	50	5.7
NZ_JAEILI010000050.1_1	177	20.4
WWRS01000105.1_1	246	27.5
NZ_VITH01000019.1_62	114	12.0
CAIYKJ010000043.1_2	297	33.4
NZ_JANGDD010000286.1_1	28	3.1
JAEWTM010000027.1_5	60	7.0
NZ_CP072517.1_122	154	18.1
NZ_JAFEJH010000227.1_1	36	4.0
NZ_JANKKH010000084.1_1	90	9.6
NZ_ANJJ01001441.1_1	111	11.1
RZVU01000166.1_17	72	7.8
NZ_JACYNJ010000014.1_152	77	8.6
NZ_PEHS01000008.1_144	208	22.0
NZ_APHV01000104.1_22	816	NA9.4
NZ_CABVJA010000010.1_64	92	9.8
NZ_JPIR01000300.1_1	112	12.4
NZ_LJRI01000601.1_1	573	63.9
NZ_WISL01000106.1_167	36	4.1
NZ_PCQC01000001.1_147	51	5.7
DBUN01000258.1_2	58	6.7
NZ_FKBG01000002.1_314	41	4.8
NZ_RPLI01000059.1_3	35	3.7
NZ_CP089386.1_150	75	8.1
NZ_JACAPY010000006.1_95	126	14.6
NZ_LMIY01000008.1_1	37	4.2
NZ_NEYZ02000056.1_32	62	6.9
NC_016619.1_37	170	18.9
JANUPL010000001.1_2578	36	4.0
NZ_LVUB01000028.1_5	55	6.4
NZ_LGQV01000075.1_23	392	42.5
NZ_CP081178.1_1010	74	8.7
NZ_JAKCMM010000072.1_2	210	24.1
NZ_VSRJ01000001.1_41	189	21.0
NZ_SGRX01000049.1_35	29	3.0
NZ_JAKNQP010000005.1_1	85	9.7
NZ_FOJM01000002.1_228	200	23.0
NZ_FJXN01000001.1_613	96	10.6
SHNZ01000139.1_1	235	26.5
NZ_QYMF01000009.1_124	203	23.3
JAHAAH010000012.1_22	55	6.4
NZ_QPBX01000023.1_99	354	40.2
NZ_RBRW01000164.1_85	88	NA4.3
NZ_LJQH01000043.1_50	53	5.5
DBUN01000212.1_14	52	5.8
NZ_JAMSJD010000275.1_1	121	13.3
NZ_WJZN01000123.1_16	53	5.9
NZ_MTYM01000281.1_1	182	20.5
NZ_WJZO01000075.1_1	41	4.7
NZ_QFLV01000291.1_1	93	10.7
NZ_JAELUM010000238.1_1	33	3.4
NZ_CP024673.1_2026	67	7.8
JANUPL010000001.1_5307	200	22.6
NZ_CP032349.1_585	68	7.5
NZ_CP096190.1_4	415	47.9
NZ_JAHXRN010000015.1_4	31	3.6
NZ_JACCJY010000012.1_55	114	12.3
NZ_JAMHJU010000009.1_288	175	20.3
JAFAAK010000204.1_4	30	3.6
CAKQUS010000385.1_4	80	9.2
NZ_LT963391.1_1002	217	24.3
NZ_VKUK01000125.1_1	32	3.6
NZ_BRHV01000251.1_1	85	10.5
NZ_BRHF01000381.1_1	80	8.7
DBUN01000035.1_20	390	NA10.0
NZ_QQYO01000020.1_67	21	2.3
JAIBEQ010000591.1_4	20	2.1
NZ_PXKV01000983.1_1	72	8.1
NZ_RPKF01000028.1_5	36	3.9
NZ_WJZI01000092.1_11	102	12.0
NZ_JAKWGW010000109.1_1	63	7.0
NZ_QPBP01000117.1_5	92	NA4.6
NZ_WKBZ01000019.1_30	147	15.8
CP058318.1_1468	53	6.2
NZ_JAFHXI010000303.1_1	82	9.4
NZ_JALKHB010000002.1_37	231	24.8
NZ_LAAL01000039.1_26	140	15.1
NZ_JAFHNP010000272.1_2	43	4.6
NZ_LJQZ01000266.1_33	161	16.3
NZ_JAIKUW010000331.1_6	40	4.4
NZ_BRIA01000158.1_1	20	2.0
NZ_JH600595.1_10	108	11.9
NZ_JAIFRG010000062.1_1	235	25.3
NZ_LJQS01000225.1_5	27	3.0
NZ_QPBM01000068.1_15	55	6.1
JABWND020000105.1_1	77	8.8
NZ_FPKK01000026.1_4	361	38.2
NZ_JADNBW010000005.1_201	65	7.3
DCNI01000028.1_122	284	31.9
NZ_JAHZNS010000041.1_56	210	NA10.2
NZ_UNUA01000013.1_68	260	27.0
NZ_VEWN01000017.1_103	279	30.4
NZ_CABHJE010000080.1_1	109	11.9
NZ_CP066859.1_4002	176	20.7
JAEYKL010000075.1_2	237	27.7
NZ_BPVA01000567.1_1	35	4.1
JAEWXM010000366.1_5	304	34.6
NZ_CP047267.1_278	100	10.8
NZ_RPKT01000175.1_1	53	5.6
NZ_JACAPV010000461.1_2	62	6.9
NZ_LZZX01000016.1_564	200	21.6
NZ_KN639176.1_1090	51	5.6
NZ_LR881934.1_4724	61	7.1
NZ_QFVF01000113.1_3	138	NA9.6
NZ_SZXB01000089.1_62	107	11.9
NZ_VXJY01000052.1_1	136	15.3
NZ_RPIQ01000128.1_13	65	7.9
NZ_RPJG01000109.1_1	69	7.6
NZ_SEJP01000291.1_1	139	16.2
NZ_POFX01000073.1_29	66	7.2
NZ_CABVJF010000029.1_83	129	14.8
NZ_JALPNP010000063.1_4	21	2.4
NZ_CP062805.1_192	38	4.2
NZ_JH600520.1_20	64	6.7
NZ_CP089304.1_5642	470	44.7
NZ_WKEY01000021.1_1	242	27.4
RZVZ01000313.1_2	118	13.0
NZ_CP010696.1_1182	101	11.4
NZ_VWWX01000009.1_62	256	28.6
NZ_LXMI01000006.1_192	161	18.4
NZ_JAMOXN010000143.1_3	83	10.2
NZ_RWKC01000041.1_1	43	4.2
NZ_MIND01000018.1_3518	93	10.8
NZ_QETJ01000009.1_30	82	9.0
NZ_JVLB01000211.1_7	37	3.8
NZ_JACARK010000244.1_1	23	2.4
NZ_RZWD01000280.1_1	66	5.9
NZ_RBPJ01000140.1_9	34	4.2
NZ_FJWU01000039.1_8	70	7.8
NZ_LRJS01000097.1_3	191	20.0
JAINBN010000004.1_137	117	13.4
NZ_QAJQ01000023.1_60	63	7.3
NZ_JACYNB010000009.1_217	54	6.0
NZ_VKTN01000587.1_1	67	6.8
NZ_PDIF01000046.1_419	43	5.1
NZ_RBSW01000162.1_1	44	5.3
NZ_CAJHPV010000245.1_1	41	4.6
NZ_LN651282.1_1300	253	26.0
NZ_JAEFBE010000003.1_695	169	18.8
NZ_JAHYPT010000008.1_42	82	9.5
NZ_RBTF01000355.1_42	224	25.1
NZ_CP059052.1_3684	128	14.6
NZ_JACVMO010000027.1_49	282	31.2
NZ_CP059450.1_119	297	32.3
NZ_JACHCY010000004.1_257	179	19.5
NZ_PJRR01000007.1_74	72	7.8
NZ_RBOI01000068.1_1	63	7.2
NZ_FLAH01000002.1_158	97	11.2
NZ_JAFHEJ010000124.1_13	27	3.0
NZ_RBOL01000350.1_1	30	3.5
NZ_VUCX01000038.1_8	201	22.8
NZ_CP099601.1_1844	83	9.3
NZ_ACHU02000037.1_1	56	6.0
NZ_JAEMHT010000077.1_2	109	12.6
NZ_VKWX01000101.1_1	34	4.0
NZ_VKXW01000256.1_1	66	7.7
NZ_LHVP01000015.1_1	68	7.5
NZ_JACWPY010000077.1_21	226	24.0
NZ_LAAI01000023.1_5	43	5.2
NZ_VNSD01000037.1_1	185	20.7
NZ_WMOM01000363.1_1	94	9.7
NZ_LR607344.1_4136	56	6.2
NZ_JAELWI010000022.1_53	155	17.4
NZ_JAAMRA010000018.1_37	119	13.0
NZ_AGVV01000062.1_32	131	13.8
NZ_JAINEC010000023.1_3	85	10.3
NZ_SWFY01000002.1_118	140	15.8
DCNI01000014.1_68	437	50.9
NZ_JALIZW010000277.1_1	212	23.9
NZ_CP032322.1_805	60	6.6
NZ_JACWUP010000075.1_1	84	9.0
NZ_LZZU01000055.1_185	59	6.7
NZ_JALDNW010000020.1_1	41	4.4
NZ_WHPS01000435.1_1	100	11.2
NZ_PTTA01000003.1_360	174	19.6
NZ_MTSA01000002.1_54	51	5.6
NZ_SEUB01000003.1_385	119	13.4
NZ_JAGGPU010000006.1_564	174	19.6
NZ_PZMI02000004.1_109	35	3.6
NZ_CDMA01000001.1_3419	496	54.2
NZ_LRJX01000010.1_1	20	2.3
NZ_CAKLBO010000010.1_85	88	10.0
AEJZ01000430.1_2	37	4.2
NZ_QFZV01000026.1_72	121	13.5
NZ_JAFHYW010000287.1_2	56	6.7
NZ_MOBL01000649.1_1	149	16.5
NZ_CABWSU010000878.1_1	30	3.7
NZ_RZUP01000438.1_1	188	21.1
PGYX01000003.1_54	96	10.5
NZ_LJRI01001160.1_1	130	14.0
QRBM01000209.1_1	156	17.5
NZ_JACWNH010000007.1_201	59	6.5
NZ_WFHA01000033.1_46	71	8.1
NZ_CP010737.1_148	234	25.1
NZ_POFG01000132.1_1	86	9.2
NZ_CABVJF010000037.1_56	57	6.4
NZ_CAAGYQ010000118.1_1	130	14.2
NZ_CABVHP010000084.1_3	59	6.5
DOAB01000454.1_37	369	41.9
JANUIA010000006.1_2	116	13.8
NZ_WXVV01000064.1_1	48	5.4
NZ_SITJ01000080.1_11	236	26.9
NZ_JABEPA010000059.1_27	94	10.6
NZ_SNVI01000002.1_3205	75	8.5
NZ_VKSX01000399.1_1	82	8.5
NZ_BRIF01000228.1_1	62	7.0
NZ_JRXX01000096.1_6	70	7.7
NZ_BEGE01000172.1_1	204	23.3
NZ_RPIU01000016.1_1	40	4.5
NZ_VNNG01000141.1_3	61	6.2
NZ_VKVJ01000240.1_1	88	9.4
NZ_CP012831.1_3033	270	30.1
NZ_JAKZNC010000058.1_38	177	18.9
NZ_RBQO01000069.1_1	46	4.8
NZ_SHNQ01000016.1_67	23	2.7
NZ_CP049868.1_1764	427	50.4
NZ_QPBL01000014.1_14	46	5.0
NZ_LJQC01000842.1_2	638	68.2
NZ_VKXX01000248.1_1	88	10.0
NZ_LOHU01000035.1_42	135	16.0
NZ_NHSW01000357.1_3	37	4.1
NZ_WMOJ01000003.1_321	36	4.0
NZ_JUYL01000804.1_1	68	7.8
NZ_WHOR01000018.1_8	188	19.8
NZ_CP103118.1_4678	73	8.5
NZ_CP092923.1_5274	36	4.2
NZ_VLNJ01000850.1_1	70	7.8
NZ_RBUC01000641.1_1	85	9.2
QRBM01000006.1_138	143	15.7
NZ_JAFGYZ010000026.1_33	146	16.5
NZ_JACYCQ010000716.1_3	39	4.3
NZ_JAGYGC010000009.1_76	81	9.4
CAIYKJ010000215.1_1	182	21.3
NZ_RBUU01000230.1_1	84	10.1
NZ_PXKK01000599.1_1	76	8.9
JAEZXI010000498.1_20	128	15.3
NZ_KI535451.1_4435	86	10.2
NZ_QJTX01000287.1_1	117	12.8
LJPN01000531.1_8	71	7.8
NZ_MUHO01000115.1_1	68	7.8
NZ_RPIJ01000001.1_66	112	12.8
NZ_LN651282.1_527	100	10.9
NZ_JACYNQ010000052.1_37	34	4.2
NZ_CBZM010000034.1_1	23	2.5
NC_008577.1_150	117	13.5
NZ_JSZC01000013.1_1711	193	22.7
NZ_MOBS01000184.1_2	24	2.6
NZ_FOJM01000002.1_275	468	50.1
NZ_CAKKMW010000006.1_294	163	18.6
NZ_POEZ01000237.1_1	88	9.3
NZ_JACWNP010000018.1_106	113	12.1
NZ_QLTK01000007.1_62	194	21.7
NZ_LKBQ01000223.1_85	176	19.6
NZ_JAFHJR010000032.1_37	180	19.9
NZ_LJQC01000704.1_1	137	15.2
NZ_JABEPB010000032.1_17	114	12.5
NZ_QPAP01000115.1_1	193	21.7
OW967485.1_3510	88	9.6
NZ_JADPXE010000014.1_34	102	12.0
JABULD010000693.1_2	2385	260.4
NZ_QFRV01000392.1_2	32	3.5
NZ_JADPXE010000005.1_97	60	7.3
NZ_JAFFSN010000161.1_4	118	12.2
NZ_JAFHOI010000792.1_3	86	9.6
NZ_HG995459.1_2383	404	46.5
JAHAGW010000009.1_37	301	33.7
NZ_LGKU01000005.1_4	265	30.3
NZ_VATU01000033.1_5	72	7.5
NZ_JAKMMR010000001.1_550	155	17.1
NZ_APHV01000192.1_1	55	6.2
NZ_GL385320.1_121	185	20.2
JAHAAH010000041.1_34	26	3.0
NZ_MKYU01000185.1_1	111	12.2
NZ_CP046872.1_1843	165	18.5
NZ_JAFHOI010000129.1_1	125	14.7
NZ_PTSD01000105.1_3	28	3.4
CAKQQL010000246.1_1	24	2.8
NZ_NCTI01000002.1_1421	313	34.8
NZ_CVTT01000058.1_48	74	8.6
NZ_FMTK01000003.1_96	73	8.2
NZ_CP058253.1_1547	64	7.5
NZ_QGGS01000003.1_131	104	11.5
NZ_SEJP01000644.1_1	60	6.1
NZ_CP058212.1_4889	177	20.1
NZ_MOAV01000001.1_335	45	4.7
NZ_CABVIP010000016.1_61	55	6.3
NZ_JAFHPH010000046.1_1	110	11.1
NZ_RBTN01000246.1_46	1012	NA4.9
NZ_JXJH01000050.1_123	202	22.2
NZ_VKUS01001843.1_1	67	7.4
NZ_RBRK01000021.1_1	51	5.3
NZ_RPNM01000024.1_99	170	19.5
JAFHEQ010000816.1_1	167	18.8
NZ_JAJLIV010000108.1_10	119	12.4
NZ_BLXF01000024.1_56	189	20.9
NZ_BGLT01000031.1_44	154	17.0
NZ_LABC01000048.1_4	207	22.6
JACCNK010000007.1_84	45	4.8
JACWNS010000174.1_1	219	23.8
CAJYWH010000049.1_4	258	29.4
NZ_JAHQCU010000001.1_51	96	10.7
NZ_PXKP01000613.1_1	79	8.4
NZ_JAHASA010000002.1_528	194	20.6
NZ_PYHC01000005.1_40	431	49.7
NZ_CDQJ01000001.1_5112	173	20.5
NZ_CABMNH010000003.1_208	50	5.8
JAIOYQ010000005.1_2	97	10.9
NZ_JAMGGC010000023.1_1	119	13.8
NZ_CP049188.1_606	69	8.3
BFCL01000134.1_1	147	16.0
NZ_LMCV01000010.1_1	211	NA11.3
DOAB01000175.1_15	69	7.7
NZ_VWXW01000119.1_69	86	9.7
NZ_VKDU01000316.1_1	127	14.2
NZ_VKYI01000220.1_1	85	9.6
NZ_JAHBCX010000066.1_109	531	59.4
NZ_JACWOK010000208.1_9	82	8.4
NZ_JAJPGC010000045.1_68	36	3.9
NZ_UVZB01000153.1_1	100	10.9
NZ_RBOL01001151.1_2	92	10.0
NZ_AGNQ01000021.1_1	51	5.7
NZ_CABVJE010000013.1_28	40	4.4
NZ_JYLP01000039.1_19	172	19.3
NZ_FKHR01000016.1_12	74	7.9
NZ_BQNN01000001.1_2594	52	6.2
NZ_CAAGYH010000024.1_5	163	NA8.6
NZ_JAJCKD010000038.1_1	26	3.0
NZ_JAHCTN010000036.1_10	68	7.4
NZ_VLMX01001307.1_1	48	5.0
NZ_JAJLJB010000032.1_42	57	6.2
NZ_RXYL01000122.1_19	507	52.8
NC_015847.1_488	231	26.3
NZ_VHZU01000013.1_59	44	5.5
NZ_RBSS01000057.1_10	146	16.2
NZ_CP080038.1_2817	149	NA5.4
